chr	pos_c	b1	b2	b3	b4	b5	b6	b7	b8	sporeaffect
10	566822	1	1	0	0	1	1	0	0	0
10	566912	1	1	0	0	1	1	0	0	0
10	566943	1	1	0	0	1	1	0	0	0
10	566962	1	1	0	0	1	1	0	0	0
10	567157	1	1	0	0	1	1	0	0	0
10	567193	1	1	0	0	1	1	0	0	0
10	567252	1	1	0	0	1	1	0	0	0
10	567298	1	1	0	0	1	1	0	0	0
10	567353	1	1	0	0	1	1	0	0	0
10	567462	1	1	0	0	1	1	0	0	0
10	567525	1	1	0	0	1	1	0	0	0
10	568041	1	1	0	0	1	1	0	0	0
10	568363	1	1	0	0	1	1	0	0	0
10	568805	1	1	0	0	1	1	0	0	0
10	570822	1	1	0	0	1	1	0	0	0
10	573135	1	1	0	0	1	1	0	0	0
10	573950	1	1	0	0	1	1	0	0	0
10	574034	1	1	0	0	1	1	0	0	0
10	574073	1	1	0	0	1	1	0	0	0
10	574091	1	1	0	0	1	1	0	0	0
10	574310	1	1	0	0	1	1	0	0	0
10	574412	1	1	0	0	1	1	0	0	0
10	574799	1	1	0	0	1	1	0	0	0
10	576464	1	1	0	0	1	1	0	0	0
10	576551	1	1	0	0	1	1	0	0	0
10	576835	1	1	0	0	1	1	0	0	0
10	576840	1	1	0	0	1	1	0	0	0
10	577387	1	1	0	0	1	1	0	0	0
10	577591	1	1	0	0	1	1	0	0	0
10	577732	1	1	0	0	1	1	0	0	0
10	578943	1	1	0	0	1	1	0	0	0
10	579112	1	1	0	0	1	1	0	0	0
10	579350	1	1	0	0	1	1	0	0	0
10	579361	1	1	0	0	1	1	0	0	0
10	579663	1	1	0	0	1	1	0	0	0
10	579671	1	1	0	0	1	1	0	0	0
10	579770	1	1	0	0	1	1	0	0	0
10	580075	1	1	0	0	1	1	0	0	0
10	580104	1	1	0	0	1	1	0	0	0
10	580119	1	1	0	0	1	1	0	0	0
10	580576	1	1	0	0	1	1	0	0	0
10	580583	1	1	0	0	1	1	0	0	0
10	580666	1	1	0	0	1	1	0	0	0
10	581143	1	1	0	0	1	1	0	0	0
10	581272	1	1	0	0	1	1	0	0	0
10	581428	1	1	0	0	1	1	0	0	0
10	581638	1	1	0	0	1	1	0	0	0
10	581739	1	1	0	0	1	1	0	0	0
10	581795	1	1	0	0	1	1	0	0	0
10	581835	1	1	0	0	1	1	0	0	0
10	581933	1	1	0	0	1	1	0	0	0
10	582214	1	1	0	0	1	1	0	0	0
10	582359	1	1	0	0	1	1	0	0	0
10	582415	1	1	0	0	1	1	0	0	0
10	582424	1	1	0	0	1	1	0	0	0
10	582814	1	1	0	0	1	1	0	0	0
10	582845	1	1	0	0	1	1	0	0	0
10	583178	1	1	0	0	1	1	0	0	0
10	583223	1	1	0	0	1	1	0	0	0
10	583236	1	1	0	0	1	1	0	0	0
10	583424	1	1	0	0	1	1	0	0	0
10	583447	1	1	0	0	1	1	0	0	0
10	584062	1	1	0	0	1	1	0	0	0
10	584131	1	1	0	0	1	1	0	0	0
10	584209	1	1	0	0	1	1	0	0	0
10	584647	1	1	0	0	1	1	0	0	0
10	585466	1	1	0	0	1	1	0	0	04
10	586827	1	1	0	1	1	1	0	0	0
10	586943	1	1	0	1	1	1	0	0	0
10	587401	1	1	0	1	1	1	0	0	034
10	587592	1	1	1	0	1	1	0	0	0
10	587671	1	1	1	0	1	1	0	0	0
10	587672	1	1	1	0	1	1	0	0	0
10	587843	1	1	1	0	1	1	0	0	0
10	587861	1	1	1	0	1	1	0	0	03
10	589894	1	1	0	0	1	1	0	0	0
10	590704	1	1	0	0	1	1	0	0	0
10	591944	1	1	0	0	1	1	0	0	0
10	591972	1	1	0	0	1	1	0	0	0
10	592549	1	1	0	0	1	1	0	0	0
10	592663	1	1	0	0	1	1	0	0	0
10	592873	1	1	0	0	1	1	0	0	0
10	592918	1	1	0	0	1	1	0	0	0
10	593074	1	1	0	0	1	1	0	0	0
10	595640	1	1	0	0	1	1	0	0	0
10	595892	1	1	0	0	1	1	0	0	0
10	595994	1	1	0	0	1	1	0	0	0
10	596468	1	1	0	0	1	1	0	0	0
10	596891	1	1	0	0	1	1	0	0	0
10	601293	1	1	0	0	1	1	0	0	0
10	609171	1	1	0	0	1	1	0	0	0
10	611484	1	1	0	0	1	1	0	0	0
10	611869	1	1	0	0	1	1	0	0	0
10	612053	1	1	0	0	1	1	0	0	0
10	612054	1	1	0	0	1	1	0	0	0
10	612134	1	1	0	0	1	1	0	0	0
10	612199	1	1	0	0	1	1	0	0	0
10	612210	1	1	0	0	1	1	0	0	0
10	612277	1	1	0	0	1	1	0	0	0
10	612316	1	1	0	0	1	1	0	0	0
10	612540	1	1	0	0	1	1	0	0	0
10	612822	1	1	0	0	1	1	0	0	0
10	613234	1	1	0	0	1	1	0	0	0
10	613237	1	1	0	0	1	1	0	0	0
10	613436	1	1	0	0	1	1	0	0	0
10	613531	1	1	0	0	1	1	0	0	0
10	613750	1	1	0	0	1	1	0	0	0
10	614002	1	1	0	0	1	1	0	0	0
10	614058	1	1	0	0	1	1	0	0	0
10	614199	1	1	0	0	1	1	0	0	0
10	614575	1	1	0	0	1	1	0	0	0
10	614663	1	1	0	0	1	1	0	0	0
10	614716	1	1	0	0	1	1	0	0	0
10	614739	1	1	0	0	1	1	0	0	0
10	614889	1	1	0	0	1	1	0	0	0
10	615149	1	1	0	0	1	1	0	0	0
10	615169	1	1	0	0	1	1	0	0	0
10	615233	1	1	0	0	1	1	0	0	0
10	615340	1	1	0	0	1	1	0	0	0
10	615401	1	1	0	0	1	1	0	0	0
10	615512	1	1	0	0	1	1	0	0	0
10	615743	1	1	0	0	1	1	0	0	0
10	615792	1	1	0	0	1	1	0	0	0
10	616200	1	1	0	0	1	1	0	0	0
10	616756	1	1	0	0	1	1	0	0	0
10	617338	1	1	0	0	1	1	0	0	0
10	617534	1	1	0	0	1	1	0	0	0
10	617649	1	1	0	0	1	1	0	0	0
10	617775	1	1	0	0	1	1	0	0	0
10	617869	1	1	0	0	1	1	0	0	0
10	617903	1	1	0	0	1	1	0	0	0
10	618088	1	1	0	0	1	1	0	0	0
10	618157	1	1	0	0	1	1	0	0	0
10	618202	1	1	0	0	1	1	0	0	0
10	618545	1	1	0	0	1	1	0	0	0
10	618564	1	1	0	0	1	1	0	0	0
10	618797	1	1	0	0	1	1	0	0	0
10	618846	1	1	0	0	1	1	0	0	0
10	621779	1	1	0	0	1	1	0	0	0
10	622163	1	1	0	0	1	1	0	0	0
10	622386	1	1	0	0	1	1	0	0	0
10	622799	1	1	0	0	1	1	0	0	0
10	622874	1	1	0	0	1	1	0	0	0
10	623040	1	1	0	0	1	1	0	0	0
10	623184	1	1	0	0	1	1	0	0	0
10	623186	1	1	0	0	1	1	0	0	0
10	623191	1	1	0	0	1	1	0	0	0
10	623220	1	1	0	0	1	1	0	0	0
10	624389	1	1	0	0	1	1	0	0	0
10	624405	1	1	0	0	1	1	0	0	0
10	624648	1	1	0	0	1	1	0	0	0
10	627140	1	1	0	0	1	1	0	0	0
10	627141	1	1	0	0	1	1	0	0	0
10	627178	1	1	0	0	1	1	0	0	0
10	627999	1	1	0	0	1	1	0	0	0
10	628891	1	1	0	0	1	1	0	0	0
10	629879	1	1	0	0	1	1	0	0	0
10	631130	1	1	0	0	1	1	0	0	0
10	633146	1	1	0	0	1	1	0	0	0
10	633240	1	1	0	0	1	1	0	0	0
10	633463	1	1	0	0	1	1	0	0	0
10	633743	1	1	0	0	1	1	0	0	0
10	634423	1	1	0	0	1	1	0	0	0
10	634484	1	1	0	0	1	1	0	0	0
10	634657	1	1	0	0	1	1	0	0	0
10	634727	1	1	0	0	1	1	0	0	0
10	634739	1	1	0	0	1	1	0	0	0
10	635210	1	1	0	0	1	1	0	0	0
10	635213	1	1	0	0	1	1	0	0	0
10	635321	1	1	0	0	1	1	0	0	0
10	635444	1	1	0	0	1	1	0	0	0
10	635710	1	1	0	0	1	1	0	0	0
10	635986	1	1	0	0	1	1	0	0	0
10	636028	1	1	0	0	1	1	0	0	0
10	636245	1	1	0	0	1	1	0	0	0
10	636485	1	1	0	0	1	1	0	0	0
10	636506	1	1	0	0	1	1	0	0	0
10	637056	1	1	0	0	1	1	0	0	0
10	637392	1	1	0	0	1	1	0	0	0
10	637464	1	1	0	0	1	1	0	0	0
10	637574	1	1	0	0	1	1	0	0	0
10	637737	1	1	0	0	1	1	0	0	0
10	637795	1	1	0	0	1	1	0	0	0
10	637967	1	1	0	0	1	1	0	0	0
10	637972	1	1	0	0	1	1	0	0	0
10	637980	1	1	0	0	1	1	0	0	0
10	638018	1	1	0	0	1	1	0	0	0
10	638343	1	1	0	0	1	1	0	0	0
10	638359	1	1	0	0	1	1	0	0	0
10	638472	1	1	0	0	1	1	0	0	0
10	638730	1	1	0	0	1	1	0	0	0
10	638901	1	1	0	0	1	1	0	0	0
10	639041	1	1	0	0	1	1	0	0	0
10	639136	1	1	0	0	1	1	0	0	0
10	639365	1	1	0	0	1	1	0	0	0
10	639519	1	1	0	0	1	1	0	0	0
10	640236	1	1	0	0	1	1	0	0	0
10	640392	1	1	0	0	1	1	0	0	0
10	640468	1	1	0	0	1	1	0	0	0
10	640502	1	1	0	0	1	1	0	0	0
10	640552	1	1	0	0	1	1	0	0	0
10	640718	1	1	0	0	1	1	0	0	0
10	640784	1	1	0	0	1	1	0	0	0
10	641019	1	1	0	0	1	1	0	0	0
10	641050	1	1	0	0	1	1	0	0	0
10	641346	1	1	0	0	1	1	0	0	0
10	641571	1	1	0	0	1	1	0	0	0
10	641631	1	1	0	0	1	1	0	0	0
10	642317	1	1	0	0	1	1	0	0	0
10	642324	1	1	0	0	1	1	0	0	0
10	642375	1	1	0	0	1	1	0	0	0
10	642483	1	1	0	0	1	1	0	0	0
10	642510	1	1	0	0	1	1	0	0	0
10	643441	1	1	0	0	1	1	0	0	0
10	643548	1	1	0	0	1	1	0	0	0
10	643787	1	1	0	0	1	1	0	0	0
10	643859	1	1	0	0	1	1	0	0	0
10	643946	1	1	0	0	1	1	0	0	0
10	644548	1	1	0	0	1	1	0	0	0
10	644706	1	1	0	0	1	1	0	0	0
10	644952	1	1	0	0	1	1	0	0	0
10	645000	1	1	0	0	1	1	0	0	0
10	645026	1	1	0	0	1	1	0	0	0
10	645177	1	1	0	0	1	1	0	0	0
10	645288	1	1	0	0	1	1	0	0	0
10	645361	1	1	0	0	1	1	0	0	0
10	645565	1	1	0	0	1	1	0	0	0
10	646018	1	1	0	0	1	1	0	0	0
10	646155	1	1	0	0	1	1	0	0	0
10	646268	1	1	0	0	1	1	0	0	0
10	646356	1	1	0	0	1	1	0	0	0
10	646377	1	1	0	0	1	1	0	0	0
10	646464	1	1	0	0	1	1	0	0	0
10	646496	1	1	0	0	1	1	0	0	0
10	646557	1	1	0	0	1	1	0	0	0
10	646562	1	1	0	0	1	1	0	0	0
10	646595	1	1	0	0	1	1	0	0	0
10	646596	1	1	0	0	1	1	0	0	0
10	646741	1	1	0	0	1	1	0	0	0
10	646757	1	1	0	0	1	1	0	0	0
10	646775	1	1	0	0	1	1	0	0	0
10	646861	1	1	0	0	1	1	0	0	0
10	646873	1	1	0	0	1	1	0	0	0
10	646879	1	1	0	0	1	1	0	0	0
10	646927	1	1	0	0	1	1	0	0	0
10	647060	1	1	0	0	1	1	0	0	0
10	647070	1	1	0	0	1	1	0	0	0
10	647098	1	1	0	0	1	1	0	0	0
10	647136	1	1	0	0	1	1	0	0	0
10	647196	1	1	0	0	1	1	0	0	0
10	647651	1	1	0	0	1	1	0	0	0
10	648002	1	1	0	0	1	1	0	0	0
10	648026	1	1	0	0	1	1	0	0	0
10	648251	1	1	0	0	1	1	0	0	0
10	648431	1	1	0	0	1	1	0	0	0
10	648461	1	1	0	0	1	1	0	0	0
10	648638	1	1	0	0	1	1	0	0	0
10	649035	1	1	0	0	1	1	0	0	0
10	649224	1	1	0	0	1	1	0	0	0
10	649585	1	1	0	0	1	1	0	0	0
10	649659	1	1	0	0	1	1	0	0	0
10	649660	1	1	0	0	1	1	0	0	0
10	649976	1	1	0	0	1	1	0	0	0
10	650265	1	1	0	0	1	1	0	0	0
10	650270	1	1	0	0	1	1	0	0	0
10	650299	1	1	0	0	1	1	0	0	0
10	650350	1	1	0	0	1	1	0	0	0
10	650585	1	1	0	0	1	1	0	0	0
10	650625	1	1	0	0	1	1	0	0	0
10	650654	1	1	0	0	1	1	0	0	0
10	650707	1	1	0	0	1	1	0	0	0
10	650735	1	1	0	0	1	1	0	0	0
10	650894	1	1	0	0	1	1	0	0	0
10	650906	1	1	0	0	1	1	0	0	0
10	651009	1	1	0	0	1	1	0	0	0
10	651084	1	1	0	0	1	1	0	0	0
10	651089	1	1	0	0	1	1	0	0	0
10	651274	1	1	0	0	1	1	0	0	0
10	651313	1	1	0	0	1	1	0	0	0
10	651316	1	1	0	0	1	1	0	0	0
10	651374	1	1	0	0	1	1	0	0	0
10	651437	1	1	0	0	1	1	0	0	0
10	651445	1	1	0	0	1	1	0	0	0
10	651493	1	1	0	0	1	1	0	0	0
10	651514	1	1	0	0	1	1	0	0	0
10	651546	1	1	0	0	1	1	0	0	0
10	651562	1	1	0	0	1	1	0	0	0
10	651602	1	1	0	0	1	1	0	0	0
10	651666	1	1	0	0	1	1	0	0	0
10	651682	1	1	0	0	1	1	0	0	0
10	651838	1	1	0	0	1	1	0	0	0
10	652362	1	1	0	0	1	1	0	0	0
10	652783	1	1	0	0	1	1	0	0	0
10	652822	1	1	0	0	1	1	0	0	0
10	652831	1	1	0	0	1	1	0	0	0
10	652865	1	1	0	0	1	1	0	0	0
10	653144	1	1	0	0	1	1	0	0	0
10	653590	1	1	0	0	1	1	0	0	0
10	653755	1	1	0	0	1	1	0	0	0
10	654221	1	1	0	0	1	1	0	0	0
10	654284	1	1	0	0	1	1	0	0	0
10	654313	1	1	0	0	1	1	0	0	0
10	654355	1	1	0	0	1	1	0	0	0
10	654375	1	1	0	0	1	1	0	0	0
10	654376	1	1	0	0	1	1	0	0	0
10	654472	1	1	0	0	1	1	0	0	0
10	654909	1	1	0	0	1	1	0	0	0
10	655074	1	1	0	0	1	1	0	0	0
10	655282	1	1	0	0	1	1	0	0	0
10	655349	1	1	0	0	1	1	0	0	0
10	655382	1	1	0	0	1	1	0	0	0
10	655475	1	1	0	0	1	1	0	0	0
10	655589	1	1	0	0	1	1	0	0	0
10	655670	1	1	0	0	1	1	0	0	0
10	655709	1	1	0	0	1	1	0	0	0
10	655865	1	1	0	0	1	1	0	0	0
10	656039	1	1	0	0	1	1	0	0	0
10	656454	1	1	0	0	1	1	0	0	0
10	656567	1	1	0	0	1	1	0	0	0
10	656822	1	1	0	0	1	1	0	0	0
10	657034	1	1	0	0	1	1	0	0	0
10	657067	1	1	0	0	1	1	0	0	0
10	657109	1	1	0	0	1	1	0	0	0
10	657256	1	1	0	0	1	1	0	0	0
10	657265	1	1	0	0	1	1	0	0	0
10	657270	1	1	0	0	1	1	0	0	0
10	657406	1	1	0	0	1	1	0	0	0
10	657541	1	1	0	0	1	1	0	0	0
10	658094	1	1	0	0	1	1	0	0	0
10	658862	1	1	0	0	1	1	0	0	0
10	658912	1	1	0	0	1	1	0	0	0
10	660402	1	1	0	0	1	1	0	0	0
10	660786	1	1	0	0	1	1	0	0	0
10	661017	1	1	0	0	1	1	0	0	0
10	661171	1	1	0	0	1	1	0	0	0
10	661626	1	1	0	0	1	1	0	0	0
10	662241	1	1	0	0	1	1	0	0	0
10	662262	1	1	0	0	1	1	0	0	0
10	662293	1	1	0	0	1	1	0	0	0
10	662479	1	1	0	0	1	1	0	0	0
10	663134	1	1	0	0	1	1	0	0	0
10	663261	1	1	0	0	1	1	0	0	0
10	663511	1	1	0	0	1	1	0	0	0
10	663534	1	1	0	0	1	1	0	0	0
10	663564	1	1	0	0	1	1	0	0	0
10	663590	1	1	0	0	1	1	0	0	0
10	663646	1	1	0	0	1	1	0	0	0
10	663739	1	1	0	0	1	1	0	0	0
10	663948	1	1	0	0	1	1	0	0	0
10	664155	1	1	0	0	1	1	0	0	0
10	664236	1	1	0	0	1	1	0	0	0
10	664330	1	1	0	0	1	1	0	0	0
10	664516	1	1	0	0	1	1	0	0	0
10	664569	1	1	0	0	1	1	0	0	0
10	664824	1	1	0	0	1	1	0	0	0
10	665027	1	1	0	0	1	1	0	0	0
10	665076	1	1	0	0	1	1	0	0	0
10	665938	1	1	0	0	1	1	0	0	0
10	666046	1	1	0	0	1	1	0	0	0
10	666178	1	1	0	0	1	1	0	0	0
10	666321	1	1	0	0	1	1	0	0	0
10	666422	1	1	0	0	1	1	0	0	0
10	666622	1	1	0	0	1	1	0	0	0
10	666742	1	1	0	0	1	1	0	0	0
10	667126	1	1	0	0	1	1	0	0	0
10	667152	1	1	0	0	1	1	0	0	0
10	667410	1	1	0	0	1	1	0	0	0
10	667452	1	1	0	0	1	1	0	0	0
10	667627	1	1	0	0	1	1	0	0	0
10	667686	1	1	0	0	1	1	0	0	0
10	667766	1	1	0	0	1	1	0	0	0
10	667942	1	1	0	0	1	1	0	0	0
10	668091	1	1	0	0	1	1	0	0	0
10	668102	1	1	0	0	1	1	0	0	0
10	668218	1	1	0	0	1	1	0	0	0
10	668393	1	1	0	0	1	1	0	0	0
10	669743	1	1	0	0	1	1	0	0	0
10	669852	1	1	0	0	1	1	0	0	0
10	670398	1	1	0	0	1	1	0	0	0
10	670831	1	1	0	0	1	1	0	0	0
10	671070	1	1	0	0	1	1	0	0	0
10	671129	1	1	0	0	1	1	0	0	0
10	671183	1	1	0	0	1	1	0	0	0
10	671903	1	1	0	0	1	1	0	0	0
10	672048	1	1	0	0	1	1	0	0	0
10	672362	1	1	0	0	1	1	0	0	0
10	672728	1	1	0	0	1	1	0	0	0
10	672798	1	1	0	0	1	1	0	0	0
10	672815	1	1	0	0	1	1	0	0	0
10	672937	1	1	0	0	1	1	0	0	0
10	672968	1	1	0	0	1	1	0	0	0
10	673554	1	1	0	0	1	1	0	0	0
10	673602	1	1	0	0	1	1	0	0	0
10	673630	1	1	0	0	1	1	0	0	0
10	673644	1	1	0	0	1	1	0	0	0
10	673646	1	1	0	0	1	1	0	0	0
10	673954	1	1	0	0	1	1	0	0	0
10	674143	1	1	0	0	1	1	0	0	0
10	674570	1	1	0	0	1	1	0	0	0
10	674647	1	1	0	0	1	1	0	0	0
10	674656	1	1	0	0	1	1	0	0	0
10	675076	1	1	0	0	1	1	0	0	0
10	675184	1	1	0	0	1	1	0	0	0
10	675286	1	1	0	0	1	1	0	0	0
10	675292	1	1	0	0	1	1	0	0	0
10	675333	1	1	0	0	1	1	0	0	0
10	675410	1	1	0	0	1	1	0	0	0
10	675511	1	1	0	0	1	1	0	0	0
10	675536	1	1	0	0	1	1	0	0	0
10	675541	1	1	0	0	1	1	0	0	0
10	675595	1	1	0	0	1	1	0	0	0
10	675709	1	1	0	0	1	1	0	0	0
10	675745	1	1	0	0	1	1	0	0	0
10	676590	1	1	0	0	1	1	0	0	0
10	677087	1	1	0	0	1	1	0	0	0
10	677385	1	1	0	0	1	1	0	0	0
10	677705	1	1	0	0	1	1	0	0	0
10	677706	1	1	0	0	1	1	0	0	0
10	677717	1	1	0	0	1	1	0	0	0
10	677952	1	1	0	0	1	1	0	0	0
10	678445	1	1	0	0	1	1	0	0	0
10	678464	1	1	0	0	1	1	0	0	0
10	678652	1	1	0	0	1	1	0	0	0
10	678760	1	1	0	0	1	1	0	0	0
10	679959	1	1	0	0	1	1	0	0	0
10	680142	1	1	0	0	1	1	0	0	0
10	680328	1	1	0	0	1	1	0	0	0
10	680733	1	1	0	0	1	1	0	0	0
10	680856	1	1	0	0	1	1	0	0	0
10	680931	1	1	0	0	1	1	0	0	0
10	681144	1	1	0	0	1	1	0	0	0
10	681414	1	1	0	0	1	1	0	0	0
10	681476	1	1	0	0	1	1	0	0	0
10	681527	1	1	0	0	1	1	0	0	0
10	681606	1	1	0	0	1	1	0	0	0
10	681843	1	1	0	0	1	1	0	0	0
10	682344	1	1	0	0	1	1	0	0	0
10	682740	1	1	0	0	1	1	0	0	0
10	682784	1	1	0	0	1	1	0	0	0
10	683353	1	1	0	0	1	1	0	0	0
10	683820	1	1	0	0	1	1	0	0	0
10	683975	1	1	0	0	1	1	0	0	0
10	684045	1	1	0	0	1	1	0	0	0
10	684046	1	1	0	0	1	1	0	0	0
10	684047	1	1	0	0	1	1	0	0	0
10	684510	1	1	0	0	1	1	0	0	0
10	684758	1	1	0	0	1	1	0	0	0
10	684785	1	1	0	0	1	1	0	0	0
10	685154	1	1	0	0	1	1	0	0	0
10	685208	1	1	0	0	1	1	0	0	0
10	686511	1	1	0	0	1	1	0	0	0
10	686719	1	1	0	0	1	1	0	0	0
10	686736	1	1	0	0	1	1	0	0	0
10	687329	1	1	0	0	1	1	0	0	0
10	687512	1	1	0	0	1	1	0	0	0
10	687612	1	1	0	0	1	1	0	0	0
10	688286	1	1	0	0	1	1	0	0	0
10	688557	1	1	0	0	1	1	0	0	0
10	688898	1	1	0	0	1	1	0	0	0
10	689025	1	1	0	0	1	1	0	0	0
10	689090	1	1	0	0	1	1	0	0	0
10	689249	1	1	0	0	1	1	0	0	0
10	689592	1	1	0	0	1	1	0	0	0
10	690126	1	1	0	0	1	1	0	0	0
10	690711	1	1	0	0	1	1	0	0	0
10	690731	1	1	0	0	1	1	0	0	0
10	690963	1	1	0	0	1	1	0	0	0
10	691035	1	1	0	0	1	1	0	0	0
10	691098	1	1	0	0	1	1	0	0	0
10	691149	1	1	0	0	1	1	0	0	0
10	691434	1	1	0	0	1	1	0	0	0
10	691648	1	1	0	0	1	1	0	0	0
10	691681	1	1	0	0	1	1	0	0	0
10	691772	1	1	0	0	1	1	0	0	0
10	692064	1	1	0	0	1	1	0	0	0
10	692082	1	1	0	0	1	1	0	0	0
10	692163	1	1	0	0	1	1	0	0	0
10	692187	1	1	0	0	1	1	0	0	0
10	692544	1	1	0	0	1	1	0	0	0
10	692804	1	1	0	0	1	1	0	0	0
10	692865	1	1	0	0	1	1	0	0	0
10	693120	1	1	0	0	1	1	0	0	0
10	693176	1	1	0	0	1	1	0	0	0
10	693187	1	1	0	0	1	1	0	0	0
10	693245	1	1	0	0	1	1	0	0	0
10	693257	1	1	0	0	1	1	0	0	0
10	693885	1	1	0	0	1	1	0	0	0
10	694022	1	1	0	0	1	1	0	0	0
10	694041	1	1	0	0	1	1	0	0	0
10	694296	1	1	0	0	1	1	0	0	0
10	694428	1	1	0	0	1	1	0	0	0
10	694713	1	1	0	0	1	1	0	0	0
10	694743	1	1	0	0	1	1	0	0	0
10	695217	1	1	0	0	1	1	0	0	0
10	695391	1	1	0	0	1	1	0	0	0
10	695712	1	1	0	0	1	1	0	0	0
10	695721	1	1	0	0	1	1	0	0	0
10	696007	1	1	0	0	1	1	0	0	0
10	696080	1	1	0	0	1	1	0	0	0
10	696175	1	1	0	0	1	1	0	0	0
10	696365	1	1	0	0	1	1	0	0	0
10	696739	1	1	0	0	1	1	0	0	0
10	696866	1	1	0	0	1	1	0	0	0
10	696910	1	1	0	0	1	1	0	0	0
10	697206	1	1	0	0	1	1	0	0	0
10	697486	1	1	0	0	1	1	0	0	0
10	697654	1	1	0	0	1	1	0	0	0
10	697926	1	1	0	0	1	1	0	0	0
10	697940	1	1	0	0	1	1	0	0	0
10	698028	1	1	0	0	1	1	0	0	0
10	698322	1	1	0	0	1	1	0	0	0
10	698725	1	1	0	0	1	1	0	0	0
10	698785	1	1	0	0	1	1	0	0	0
10	698908	1	1	0	0	1	1	0	0	0
10	699021	1	1	0	0	1	1	0	0	0
10	699058	1	1	0	0	1	1	0	0	0
10	699108	1	1	0	0	1	1	0	0	0
10	699217	1	1	0	0	1	1	0	0	0
10	699275	1	1	0	0	1	1	0	0	0
10	699340	1	1	0	0	1	1	0	0	0
10	699696	1	1	0	0	1	1	0	0	0
10	699851	1	1	0	0	1	1	0	0	0
10	700841	1	1	0	0	1	1	0	0	0
10	700864	1	1	0	0	1	1	0	0	0
10	701241	1	1	0	0	1	1	0	0	0
10	701280	1	1	0	0	1	1	0	0	0
10	701326	1	1	0	0	1	1	0	0	0
10	701478	1	1	0	0	1	1	0	0	0
10	701601	1	1	0	0	1	1	0	0	0
10	702817	1	1	0	0	1	1	0	0	0
10	702870	1	1	0	0	1	1	0	0	0
10	702874	1	1	0	0	1	1	0	0	0
10	702908	1	1	0	0	1	1	0	0	0
10	702912	1	1	0	0	1	1	0	0	0
10	702917	1	1	0	0	1	1	0	0	0
10	702981	1	1	0	0	1	1	0	0	0
10	702986	1	1	0	0	1	1	0	0	0
10	703226	1	1	0	0	1	1	0	0	0
10	703327	1	1	0	0	1	1	0	0	0
10	703332	1	1	0	0	1	1	0	0	0
10	703339	1	1	0	0	1	1	0	0	0
10	703446	1	1	0	0	1	1	0	0	0
10	703467	1	1	0	0	1	1	0	0	0
10	703480	1	1	0	0	1	1	0	0	0
10	703814	1	1	0	0	1	1	0	0	0
10	703858	1	1	0	0	1	1	0	0	0
10	703893	1	1	0	0	1	1	0	0	0
10	703967	1	1	0	0	1	1	0	0	0
10	704056	1	1	0	0	1	1	0	0	078
10	704425	1	1	0	0	1	1	1	1	0
10	704426	1	1	0	0	1	1	1	1	0
10	704499	1	1	0	0	1	1	1	1	0
10	704535	1	1	0	0	1	1	1	1	0
10	704627	1	1	0	0	1	1	1	1	0
10	704705	1	1	0	0	1	1	1	1	0
10	704768	1	1	0	0	1	1	1	1	0
10	704987	1	1	0	0	1	1	1	1	0
10	704998	1	1	0	0	1	1	1	1	0
10	705014	1	1	0	0	1	1	1	1	06
10	705235	1	1	0	0	1	0	1	1	0
10	705639	1	1	0	0	1	0	1	1	0
10	705848	1	1	0	0	1	0	1	1	0
10	705865	1	1	0	0	1	0	1	1	06
10	705917	1	1	0	0	1	1	1	1	0
10	705920	1	1	0	0	1	1	1	1	06
10	705938	1	1	0	0	1	0	1	1	05
10	706135	1	1	0	0	0	0	1	1	0
10	706547	1	1	0	0	0	0	1	1	0
10	706608	1	1	0	0	0	0	1	1	0
10	707018	1	1	0	0	0	0	1	1	0
10	707089	1	1	0	0	0	0	1	1	0
10	707205	1	1	0	0	0	0	1	1	0
10	707260	1	1	0	0	0	0	1	1	0
10	707333	1	1	0	0	0	0	1	1	0
10	707549	1	1	0	0	0	0	1	1	0
10	707550	1	1	0	0	0	0	1	1	0
10	707655	1	1	0	0	0	0	1	1	0
10	707903	1	1	0	0	0	0	1	1	0
10	708090	1	1	0	0	0	0	1	1	0
10	708177	1	1	0	0	0	0	1	1	0
10	708302	1	1	0	0	0	0	1	1	0
10	708320	1	1	0	0	0	0	1	1	0
10	708329	1	1	0	0	0	0	1	1	0
10	708347	1	1	0	0	0	0	1	1	0
10	708494	1	1	0	0	0	0	1	1	0
10	708500	1	1	0	0	0	0	1	1	0
10	708504	1	1	0	0	0	0	1	1	0
10	708513	1	1	0	0	0	0	1	1	0
10	708606	1	1	0	0	0	0	1	1	0
10	708614	1	1	0	0	0	0	1	1	0
10	708644	1	1	0	0	0	0	1	1	0
10	708696	1	1	0	0	0	0	1	1	0
10	708844	1	1	0	0	0	0	1	1	0
10	708931	1	1	0	0	0	0	1	1	0
10	708946	1	1	0	0	0	0	1	1	0
10	709147	1	1	0	0	0	0	1	1	0
10	709369	1	1	0	0	0	0	1	1	0
10	709489	1	1	0	0	0	0	1	1	0
10	709498	1	1	0	0	0	0	1	1	0
10	709864	1	1	0	0	0	0	1	1	0
10	710013	1	1	0	0	0	0	1	1	0
10	711083	1	1	0	0	0	0	1	1	0
10	711149	1	1	0	0	0	0	1	1	0
10	711174	1	1	0	0	0	0	1	1	0
10	711200	1	1	0	0	0	0	1	1	0
10	711237	1	1	0	0	0	0	1	1	0
10	711284	1	1	0	0	0	0	1	1	0
